,driver_id,trip_count,total_trip_duration,total_trip_distance,number of days
0,0001da624eada828c3f744b73bacd8e15cf0d3e288bd092d68167dd1bab66e76,113,89414.0,382.0399999999999,10
1,000846f85c9630becba208506e1585d2b09340e33860887403a56fd4eeaa7ea0,7,22915.0,61.610000000000014,5
2,0008e5c2621c9af8918f607347e252e854e1a1c0a3988c25bc03fc09b1d885cb,5,3195.0,8.600000000000001,2
3,0009d671d687b1e712a501a25b1887bb93d091144d294a03e7368df35faeebfc,19,82872.0,229.46000000000004,12
4,00101a8c304d1fef6d74f2757b7a1e6107222806af1a9df621c43b6e2a3b5499,2,190624.0,52.69999999999998,2
5,0011ac276e06b1ca66e40714f9bc33eeb5690afdecf776d631687ba5eff263a3,53,187667.0,171.1899999999999,19
6,001237443e5fae21741fea334f2dc99fb9a316472b9a390ca784b83ac9ad15ef,12,20441.0,83.64000000000003,3
7,0015186d69bd5c8f47e95ce547d293bad7b246c244def5e6d9c275c7250aed14,1,61067.0,0.02,1
8,001859e922f324eb3ce48561314b4bd1d0484dfce5201cb864a4ee2a1f237989,4,3768.0,7.090000000000002,4
9,00185f50ae7380e7fc7c9ec5b6c7b3eb7edeb5dd7ce4a99c743c8eac8f58023f,11,16083.0,37.95999999999999,6
10,001a39f0899cfc0232a09c2607ba37b9e949ef88b999118be1d8939a0095944d,2,3220.0,10.49,1
11,001a46f34885f1e445f8418c9787ead35aeb67669e77d27806f2171c8712a17b,12,34019.0,63.56999999999999,4
12,001c0ba08ca82e37b74ac8637b41da6a216a721c04f591d0388df75c9dbdc867,1,25.0,0.13,1
13,001f5b2bb213228cf554d42ac7bcf098b6130fb07125e0eddac9611d7e95dd2a,1,1737.0,16.14,1
14,0026f8124280a125d3305ed8c96ca31ede757e0863941213b594b7508a16cb96,1,3762.0,0.02,1
15,0038263cc90dfa55d621a6425e46020136a318d12b974340f518892a6ef690ff,66,208942.0,487.4299999999999,14
16,003e79cb90b16377bb1343c81a601bb7401a4f3b26b66e05996fd57882466777,27,29049.0,65.50999999999998,7
17,0040f77ea95b89bd695bda6cf76329d46b4d1be840b6f405fa0e8a0dc3126827,21,67736.0,182.96999999999994,5
18,0042e2283b0708e8de16ec0c211bda706acffdcebd7652f203b0a4d99ad5a135,102,63977.0,186.47,15
19,004bbd803a926c3608f6c04a7a47221a4fb8badf3f37ffcbe1a2f24d42ec0550,5,15019.0,6.6999999999999975,4
20,004c5505872f96b5e858ad7dc92883c2443512d4f45ef638076f3807937e7db3,30,60100.0,130.6199999999999,13
21,0052bc172b5ab42b73b091695e87fa0d90c3e21a52804beeecf3e40d31e37a96,71,98521.0,393.89999999999986,12
22,0053a44316ed70eff5c734e65ca1a793b721bc704c650ad7004af5ebbc9136f4,32,73739.0,234.14999999999984,8
23,00544a360a55477267925d705aa2b8d75c9161ee37795aa8427c837633731d6c,40,122479.0,184.05999999999997,17
24,00549e69bed96b47658d4e39774ad7c58900155036f1b75df885613738492055,9,56091.0,159.19999999999993,6
25,00553f1196f79fbbd3734c81b526d7f229550ca19273315dcdb2f229d9ed59a4,18,33342.0,126.91999999999993,7
26,0056ab1de2a6e15916f2f4c247f4f0c0e0a7c58632b28146e2b5fb48e61a0d27,13,17112.0,39.33999999999998,4
27,005c36a79516a13cf8bcff4ceabb1565f6736a3b481b8f45aefda71770960457,109,69914.0,135.79999999999995,14
28,005c96870126c30091e192e5b68a3b767e7b909c02f979e86084d74d22dc1689,44,40924.0,124.70999999999997,7
29,005e463aa9a8b0d25241966759fe397b1dba9d532004ac597741484666bafb3f,44,64946.0,187.0099999999999,8
30,006349fedaf41a2379df4720256ccea5ab967f985cf68d6c516e1b6a4a00d96d,1,659.0,1.920000000000001,1
31,00636cafb5a24b9a28059b222e5bf91cd57c08d536824639c97750ab9f7a409d,45,34939.0,87.03999999999998,7
32,00644e393afa58b9116eb4515430e1059e3d65cbfb54d089c60e1b22d5b94f46,31,73168.0,96.11999999999993,13
33,0064724b628736ffae54c5969f285c01d90c2ad746d547578658c00158230a2f,5,3664.0,16.4,2
34,0065d16af779d49a1151c9b0643d92161bb54c0931f98cd148c7c008a0ecc6bf,6,7182.0,29.99999999999997,3
35,0065d35bc5d00ad1218013dc05b2d757c5492e57784400af6d14fddec3fb7d75,14,253275.0,151.99999999999997,6
36,006b5b0099178683d62ced24739a0ace214aa991ad1d180e9ca6593ce1124751,3,9762.0,26.219999999999978,2
37,006ed08c7fe1278c64a3c5dbac78c7b0a9cec8d7316c510034e0d9dafaa96483,97,93430.0,280.3699999999999,15
38,007175c94661b29fe2153cb9269ce291d08105313febee89aecaf8c7b1c9c874,27,38485.0,138.3799999999999,3
39,007e53a24ed2d72f17e53eab4e3a4f4a06dc14390c19557fd611742b45db4b28,4,2616.0,8.530000000000001,3
40,007ffe81b8f5e1ee663d2d2b8861fde6f3b655c42308c5cf42e9c86c05b407b1,22,155107.0,220.51000000000002,10
41,00820efef1f769b5a275c9fdc468d3f9f5d0e643fcb659795a679e16d075db83,48,73952.0,113.99999999999997,16
42,008228a59e1a8876ba1266a898b9c1ab44bc3516d0ac94609ec9a4f62e7b215f,48,74871.0,263.9799999999999,8
43,008469023ad47527083f53d5d9294024f9c758fa00c5e50d7f4ebec59787659b,18,30730.0,104.38999999999993,5
44,0084f9e545651c8c3645ffedf2b70292e3eecb46acffc530eae8ba4dee56d0e5,18,13755.0,42.33,3
45,0088c1ed90b191d308b636a548671dfe4bea9626ad2dcdf5f027bddb5c16d2d1,102,154896.0,522.9299999999997,8
46,008a02388b68e496556cc499c7ba3722d2d4002fa47b10324163d0a563c3bb55,4,3604.0,13.009999999999998,3
47,008a09f46d7ce393042095b965774cb98fc101192df8c31eb0d894a4c52582ba,1,1373.0,0.23,1
48,008b0620d3ba007a16698bfff6d3d1b1d5815ac0438cf6e81ca4c1c525213b7c,11,47641.0,104.97999999999996,8
49,008b519bc00a989b8b9ccc480f35bd5dfa332900d8303c393c707ca8a2bf0b20,50,47694.0,156.93999999999994,11
50,008c08c63a89d329e795f8477a1aa74a499131f4bdf842ba16b1f53e7b3fbc73,4,4306.0,6.6099999999999985,2
51,008cc78aee15beb1e76a20160fc82c0cf1325f742a625890fbf8e96354b4dfb9,2,2088.0,5.379999999999999,1
52,008f8668425fa0c059d051ead07059535e052268cdce93d1097c5de7ccedc502,12,14826.0,49.809999999999974,4
53,008fbc58a2346fdc701596c3bce9e03d4c5f7601beca9a388b49ebb8fb3149d3,1,2237.0,7.729999999999994,1
54,0090a765758c163b47934bf439cd800dfe378e8deb3caddee06ed8b1a08c4d41,22,69077.0,147.06999999999996,10
55,0090b7cc0a4a53ad942bce7edd2e72bd507df8a2ad57863b13778969445c484c,62,123110.0,471.5999999999998,13
56,0090e9922075b8af1cfc84e652c74014e727818d728d1f6952ece7e069a89186,6,7517.0,20.809999999999995,3
57,00984625a25c36ea23b1fcddac272dc0f232f8b24eee52027a05c02e7c151629,40,106687.0,241.64999999999992,15
58,009cbf4e81ff699fb27d893b4da9fe5ca44da80f769d0a263297bc8a5636a43c,66,92218.0,210.93999999999994,15
59,00a360ec9b027d0cc4964f6967902fd7e2bbcf3bf1a9ba9e8e95393c46b4ef5f,18,64317.0,164.25999999999993,6
60,00a5c509376cfb98a2a93c02ae0eb5df065bf02be156a7ccc6c5ea6a3487f390,20,31490.0,96.48999999999998,6
61,00aa065f75abe762813c77bae8145f5954e6ed7c2e5e0c2d454434e0a835c265,56,128973.0,568.7499999999999,15
62,00aa89837843c9e819d9594719456cde3ad37aea62aaf459a7676ffa7326e685,1,910.0,0.9300000000000002,1
63,00ad73f67e1839bcd798e86b60f45e1b1ade02f24d0fa173089cd27c2a4de153,8,40892.0,74.36999999999996,5
64,00aea5541e0867fdaeca1f227718f60bda461694132043a9143518b9ebb1ce96,21,38330.0,107.00999999999996,9
65,00af93b3754a32be9eb92e98f8eb1cfb494efe808fcc54bc6c1e77ae1bb4fe34,13,46157.0,100.86999999999989,4
66,00b290841fbcd69cc784a8ef3ee21becc9e35f40d82495a05036e9c53ebbeef3,42,50182.0,106.76999999999994,9
67,00b57579e4a9d816527eeb60ef1362001d0932d9b4c8bf9fe68ab986d5c43c87,69,118927.0,368.7399999999999,10
68,00b65a1fa750d75fba8b053ebb88ed272e73d7f0111816e85e9b0ad300ff9da0,10,8314.0,16.88,2
69,00b6b7be75f16fb3ee17ccbc3ee6b410501459d754b107bbd4b0b80757f83488,10,28228.0,42.369999999999976,5
70,00b774946bf9e7af8592edd3174d4782b65ed3d1fb1eb390527ce3c7fb6549f8,3,6828.0,43.25999999999999,3
71,00b7a8e5861368b13ac191bc6b28d878a880b829b958debb6ab52bac6ef40e8c,42,105248.0,296.80999999999995,10
72,00ba39775a4a4b90c7b9096c93ab90da03aaff4bddb917b194ce38f3ab52e389,68,85316.0,240.12999999999997,10
73,00bb754ea5d3d8409b748a8f94a96bbc68f268b33c8d3ddd74d40ea1102c3748,23,16443.0,37.78,5
74,00c06efc1edcc4e5f1b63ad36070a191e1942204db1ec016421b26841882acf6,2,154950.0,15.169999999999987,1
75,00c4fe31233d09283f43445515c9858b5872bd76ed03b0123200a911ad78ae12,29,135060.0,350.2399999999999,9
76,00c6dda371d7192310a3b12f05c8c82d56e1b7a39537c229b634839f9ad13d52,119,122462.0,332.6499999999999,14
77,00c94dceb2799045b8d669254ef27108149444bcc1fc6587eebb9d832a62bef8,15,15931.0,50.049999999999976,8
78,00ce195f11cfa5d5e228095893a866e2ec79cf3aa1c423d869485a5d06226872,112,198671.0,591.3499999999999,15
79,00d024888584f0cd3e21246e0c46af308f3e02094cc1dacbc96565556680ebca,134,171911.0,615.3899999999998,9
80,00d37d7e75427f5286be3b314f8e1a3d5fbdf22e6bd254ae9810029a8e4ca3ca,14,40529.0,121.41999999999993,4
81,00d5ccc230c59fd35e475045419effdf6b4bc4f4678cecd7c4da6c715600fc09,1,26.0,0.0,1
82,00db935c9f9fd15e643bc89b9ef1278ac3b8a12d504a13a03102a427ddd9939d,1,405.0,1.770000000000001,1
83,00dbc302a6c25558aee8419375ec7f222c79a7bc7c9f848334815db8fd240414,9,17000.0,2.8200000000000007,5
84,00deb198efcd0b916591df25be7d16ed21da9bfb38f7fa8dbb825168fd7b22b7,1,1479.0,6.609999999999998,1
85,00e06c672cf57bedd84988524edfe6db6b6e7169d894234e704aa5f6b4c40071,16,42225.0,86.39999999999996,6
86,00e2c609b4339c40455281ce1793c5e2158dd90d163ff4d64bc0795b715b6393,7,30663.0,15.529999999999996,5
87,00e46a8c23d73d86e57dc2649f968e8e6a7fb81e1ca0654e64545e9f425f4914,5,13083.0,57.90999999999997,1
88,00e7b85e9269ffc4ba9b36849d0ad02ff7904ff32b7e6de75a114706d4351558,9,13896.0,39.749999999999986,4
89,00e8bec201b57b36f862c40d86c8ff17ff4d9a6add1eef129a6411820d97eb79,10,12783.0,26.469999999999978,3
90,00e9e7aceb91b5bca13345192f357b615ebaf3dcedaa45c100a8be8f5b3d5a62,22,50319.0,107.59999999999994,7
91,00ed53989532cff023fc7776f13e584d75149e80f528b1f8d079de7d9bdabb13,27,95924.0,208.82999999999996,11
92,00f20b0f5d25884680e862c49640f4bc5bd5d316b1077df00961a10c5ae38dc5,8,5628.0,10.48,1
93,00f3972e5bfb6cc004913f6b65b7e8326ace55731b0052d6ad60ef77aece4703,8,31245.0,78.00999999999995,6
94,00fb615bfaf5dcf343c6fbc884da6126e5faae92726e4d91e756fb364a83c108,17,32718.0,82.80999999999997,8
95,00fd9a5db8d39e9f3a8a472fe125659af999a424eba5aa737c8d7658aee7dc7c,38,24325.0,86.69999999999999,3
96,0104321e73ccb696b3a1032566046deaf829c81550c8996877cd28ec2f33a85c,67,107755.0,297.98999999999984,17
97,0105cffb7b3c00ab8281db9048dadeebba16f3886dc8dc58a113002a35f47650,5,7679.0,29.159999999999982,2
98,010ac58a08aabab4d09ab36b4532bc1ec93bbf98ed9a4b5a05d26c88f420efec,19,19838.0,37.86999999999998,5
99,010cbc4ccc307d3b4fd7214c8d6c76d700ec0561fc467ae1f9c21d940fd8bebd,226,323893.0,1079.4899999999996,19
100,010ee36381adc9539eec45e4c5e48c4cfe8b79accaa6a318c98428a55cc6681b,8,7107.0,20.379999999999995,1
101,011176401311ad56dcfcb402202b38b79b811d17344d9b31f8632f596a6775ba,3,1438.0,2.35,2
102,011a1bdc6ff165c3e17f4526d31ffde662a525df7b5c3cf0f6adab95cfb8d9be,13,102874.0,353.33000000000027,6
103,01287095455a11690f8d2bbf578ee0b155eb79e123219a5028519f2448c86b5e,184,97936.0,214.33,17
104,01292b252d049c0b4868854e6e377b95758b6c07fb9a769f492bab76fdcb2859,61,74992.0,247.0699999999999,11
105,012a6464914e1515bbd2d902933a25a921345c69f5c2756cd7b093f4d9a288ac,22,26265.0,56.71999999999999,5
106,012b6c120ac9351e6cdd22a0d17c12a36977116104a8dcb2045741046b4ec014,1,1009.0,3.899999999999998,1
107,012baa8de329f0ffb15055069d92b23f7ce66a703f96d4ed79252df6d1c977f5,2,6151.0,4.559999999999998,2
108,012cfc36423f2c69cebd41b519b9993bb71d784320fbd0a102c749f63a3cde6e,10,9537.0,26.439999999999994,1
109,012d23c3aa9e2f33f59783563ee5bd4825653d411951a23a0dd89c7369615b0d,7,19058.0,51.24999999999998,5
110,012e39c2e1ed6d455d0f0b41d38cac29d4e0c445fbd5c6729119804a512f6531,28,41082.0,85.88,9
111,01322ee94410962ecfe1c566dfa417a2746b2b7abb8255780d050437adc8542e,48,188640.0,311.87999999999994,19
112,0136978f98ffc0a9164ff00c40194c5844a2fb9cd206fcf535937bbbfb6ede92,1,201.0,0.8000000000000003,1
113,01375f53651cff383d9aca5da90de6f4d859a2069e920c39f9700fe8a86e463c,50,162306.0,539.8599999999997,14
114,013f26cb62f5182e721e1793a243de99af86bac8ed049af145d1aeea8db5a459,22,26081.0,80.65,9
115,0145952d093905790bdd9ae5d1e57215ba03b999b362667d53e44ac38f2a6bd7,6,12354.0,15.519999999999992,3
116,01526fc1a3381fa694c0f1abe971b7ac3c154cf68a012700d83ffe5828ad7b22,74,157063.0,511.89999999999986,12
117,0156c1ee8a61f0353cde7a356391012fa30745d483f923c993d07ed819b5ae21,21,29445.0,82.66999999999996,4
118,015796af1daad1a8fc323086d65985b08a86b9d50aa56b154c74216413aa6609,1,588.0,0.0,1
119,0158a3cdfdeaf005d9a5b41efa4fe8c5b6afc5210085d9dfb5a62ff0b16f1275,23,95949.0,206.9799999999999,7
120,015b11c9d38cd6d8bda8436bcbff442159d21e85b0cf61ea7be3479a90e8c742,29,35221.0,99.40999999999994,4
121,0160a503de47bba1c23232f2c0c77e822a85fbb37bdfe6b01238a18c0341e130,58,119105.0,327.98999999999967,12
122,0167854532560d15fb6546ee9a0f565f3bd07b4b3a5921a9d21d58a1a44283fa,12,16026.0,37.37999999999997,4
123,01678ca52c555cfd487ab5aa9e4a3ffae7655823843818c4a35a8b1aba2e7950,14,63290.0,311.9199999999999,6
124,016b27d29e5f0d7aba68e75ddb980068f8f3f8850ec47df34272c611ee902e1a,20,29094.0,97.35999999999994,3
125,016bd1c43b2998d266621662bc7fb255c51a7af39af7ca05c8982358e5c25435,1,12896.0,13.809999999999976,1
126,016f4233e1942cec03c70511da3e23c42c77280b98588c4f7e670b035045da1d,1,3359.0,18.15,1
127,0171a50fd77a3c0f6066055714d595e9836d1a37ca4027edc684a8bd6f7cdee3,18,36235.0,102.36999999999995,8
128,0171a7d8ca74d8eeb1dd170d5cc1f9ada91cbcb76795d79cb092d1849a3e24be,25,53891.0,104.72999999999993,7
129,0172207dfe97cfd49fb355a6ca35d65982eb0576fecf5a1b08a0c0d36293359c,1,9275.0,48.17000000000004,1
130,0176dcd5c6bccc9d6e0b2eeeeafcbbe76305d5f0be8cefab34e1b77b05f76f78,53,40370.0,129.20999999999998,8
131,017b3717dafbe6ee7f75511f9505fdf710ec7e85a91fe7906bc2b7ee92434d96,3,8583.0,2.110000000000001,2
132,017e8429e38f3f4be18565b858bf37d3fa183593beffcab80beabeba4088e4c2,21,31100.0,82.67999999999992,9
133,01814d0bc15f8f7b77925b0ac261d2022e7aa066ba82ec7793364ae9105e9450,37,30404.0,98.21999999999997,5
134,018ef020ebed2eb9f0f5e6e8244da73b18c62a757963e1bb98e2614e24881c99,21,54620.0,161.3499999999999,8
135,018f6a42da1e293300632296cb714961f2da6d7446865a590534ee958daee8e8,31,116029.0,284.38000000000005,10
136,019140b7673117d5a8404ab452fe7af185f8b7e230a27c268ed9d178867b27c7,8,10772.0,26.759999999999998,2
137,0192272ac11eb6ae46d9af4b8cd82e86b4d7c326dd114268a6d9fbecab7eaf10,13,21722.0,32.61999999999998,3
138,01937da0c8fdcbc9a086ef3232b779ebf1350b711de68cd5972961e05677c8c1,3,3695.0,6.33,2
139,0193d52e5b14627091d6163a8546c79f708bb374ba31f9d5b1173e028a96ca0f,104,157487.0,554.5799999999997,8
140,0195cedb460b55624b264f458cf50bc6f14ea2aa8ef83926de102bcda0da61a5,6,20954.0,22.13999999999998,2
141,01983fc88585852a208e0d46c470fce3c4024dd26d81f766b06088eb7ffdca7e,41,119162.0,444.0299999999999,10
142,019b59c08ee4d8f850d9c0b7e148eae071e5989593ee5720661ccfaeb2e29f4a,4,8989.0,316.26000000000005,2
143,019df6c0d544988a7dcf6653a5e43dcc2dd8d149bbdb60a1338d93910a8b6ee2,9,22558.0,48.639999999999944,4
144,01a051099cc994df4d11037819699796af703f6532b9c564effc5c90fb89d265,2,1445.0,0.83,1
145,01a2d6c407abbd6925112999d6b9d385752a6689c950e1808b653e20177b2053,13,54700.0,102.42999999999991,5
146,01a336c0b3b5e35c54a3836359293f2aba5c4a531eab49c0b6ca93ffbf27e615,13,25308.0,95.00999999999999,3
147,01a36025b44919fba4dc94396047f4fdf412ce23cf26da99dc47bfe1ed231ddc,11,38146.0,94.94999999999987,3
148,01a4571370242cdd8ac4821a63a4d00c412559296646b1b600efa4c9ccf564ce,3,7965.0,16.949999999999996,3
149,01a764ab77859c0493a75e2494bb4ececb9028d41c7a3c50ba3166400896085a,23,52587.0,95.29999999999997,7
150,01a94575bd64225bf6ee106ef1d4fd3b765df4dc73b9ee1a6894cb8787aa469d,2,13062.0,16.600000000000005,1
151,01ab1431da2fa4e09a27785b5a7940a3882dde0343d80ee9d33e59d4fdecb6c1,45,42494.0,115.28999999999996,8
152,01af51ec6c430f406fcde188aa86412b68870084ccda59ac34ddcbef3ce62628,120,177547.0,446.20999999999975,21
153,01b347421433eccdad2e9f6885386c67057d51c6741f4aec5465010301e70791,13,31190.0,27.149999999999988,4
154,01bb74793eab2668ff0a4a144d9df85e4e1057314de98c311b5595e38add5bae,27,57795.0,123.12999999999995,11
155,01bca9c0779f3491a4ff9c22eb8a7dc3eb5bc108eaaf4b43afb0e5bc958af522,27,79692.0,155.47999999999988,11
156,01becb9efd8d1933ad310a978f5ef52cfb152dbe0e96fcce4aa6a33c5b581d61,99,175757.0,457.8699999999997,18
157,01c193f1268abe9768117d4701ecb771bf366693580845d8763316981f854a3e,86,137427.0,403.5699999999998,14
158,01c4a09a7ac18a6dd841f45e92ec85598a96da1c57f6d3f2389738f36d97f7fb,16,46443.0,158.42999999999995,5
159,01c68b6ce3c11ba3989cae3ce6edf9b27517494e53bce24719a391b7e2e3f511,10,19893.0,25.249999999999996,6
160,01c7c35f6d63c5c0592c56a52ffcf474cef326500e790787968cf53c0886a407,5,9527.0,18.889999999999993,2
161,01c95be2e465b0337b1cb586620e14b97a242af33fe4f8656f37ba7c42c4c3fe,3,3024.0,12.119999999999983,1
162,01cc3df81778d704be5c68a235219e27d7d0ce9ccf431d42686eed5b137970ba,18,17293.0,55.54,5
163,01d31038373bebc7c4c4dec303699826e16c8a68b37af52e52f8deb5e779fa44,13,13852.0,29.419999999999987,4
164,01d4b7587abdc41fef803d32ea4c28ec3272d19b83a9d57f786ed8cf532ffeca,17,19290.0,54.539999999999985,4
165,01d77b0b1bd2fecc8ddd43210d4d10934aa31db043675f53eb46907a031d10d2,45,112815.0,317.4499999999998,13
166,01d81c0e289d48e6738d2d72b3a84ea0a2c8be7e6b790af250f6933da8c34a86,42,117095.0,240.5799999999999,15
167,01d9bd88a4d2ff14740f9eb759f0357161b7a8304fd491081f3e10e00d06f445,58,100278.0,328.7899999999999,14
168,01db236970f5a8d5a22601a45e8f40b2aaad2a8e67d21038536a4ffb36f02f57,5,8697.0,17.619999999999994,3
169,01dcd04b5482005a6aa05c81ea6b336ed21eee7413dcb4664af98aafaa14a1ba,181,258286.0,967.7899999999995,15
170,01e859dbe3514a256b6cbfed6f4f45797cb458475c63b6b6edb2582f9fb97c0f,30,77452.0,83.44999999999999,14
171,01e8fe148acb969bb254cf41b0786b48d0c9b53313d51fc59c2e21ad49022af8,127,201577.0,650.7899999999995,20
172,01e928baa6ba3ea5f4716196affec277da789813e18b53639181ef5d4e23f535,24,137755.0,250.2799999999998,11
173,01ea3b6d5a94e85c2116b2dfd87a530e7e35a990b0755c4116ba230213511718,8,10381.0,26.48,5
174,01eb86f941e7887a3321316e77c8aca02cd462da072148d77bf1da7bbde23db4,45,113793.0,279.75999999999993,14
175,01ed53fad8cec57013934e948b0572e20046fa5254873ddd8e8502cc86202601,7,12947.0,18.479999999999993,3
176,01edcd9802bfde5fc9c649251ff601dd099071cc0fcfb11349706b1046c88047,15,80445.0,184.58000000000004,9
177,01ef2666f803b5ba3c31bb264523974a66cf8b7bff0619a5280aa6ab9394389d,5,10955.0,3.6000000000000014,3
178,01f072eee7d7317724b5f7a855c66bd2f30332964764bd31ffa6f38593b88f94,14,29602.0,102.25999999999995,4
179,01f1a1a1f1e61998a78fdfc55547f512536454e9256bcb6b47ef83a045f8141c,6,21268.0,4.110000000000002,5
180,01f3358f1ef671a2ce377477de212e153ad4c8cbd16a9b7d33ff0edc0e12fb8b,20,57094.0,132.06,9
181,01f372e0482fae1b5432a1b55935d758535cf120a454d449eed8ede099bcf5e9,18,72672.0,295.7299999999999,6
182,01f3aea837ca055ea469118cb3cfb0d7c1f7238b8cef4a722675d30f645414a7,1,839326.0,18.120000000000005,1
183,01f5961fbadcb52d428231bf600e19e55dae321c9a6c758c8ae9dc22824a409e,16,46440.0,248.08999999999975,5
184,01f71ff784ade0dfa243d55bc8d2f1d47403e7f8e139bab1b2cb5be046712ef6,66,95143.0,281.48999999999984,13
185,01fa60eaf08e4c5c7dcf4a196421e5ae96c51d167173bc1a8aed8b670cac736c,64,71969.0,102.45999999999998,11
186,02042220aa9d231b5eb7b770aba24ae15d35c8ec3fcfcaf5b116f62058de894c,1,295.0,0.0,1
187,02070901aaafdbe26fc4024047303d67c20b3bbc02ad8c73947c668ffebb1e46,45,55860.0,204.37999999999988,10
188,0209f8c9f91804f713c15dfcd5b0c3693aeb983347c22e768d06968f5c8c31e3,4,8346.0,58.010000000000005,2
189,020d5ea1a53ef267ea77568bbdb811707a7e5fbc82bb14b971af5a95101c0a73,19,22296.0,50.25,4
190,020db54fdcdacca545bc0336c97f76f58efdccbeeefb2b0117b8b40e81a169f1,4,28536.0,34.40000000000001,2
191,021d7875504b957ba481f04f3e5c751bded5dc9ae9095c88c2fd6bf3c8d5465b,15,41249.0,164.05999999999997,7
192,022284656edac8625faec96215830eff720b0a001b824a1708339d6fbd5265ec,3,21210.0,26.680000000000057,2
193,0226a48d16b15c4cebd813c6f44401f4a888567e32929e62f8c7981c7ccdc364,41,104579.0,209.5099999999999,15
194,022ced260927ec89910596803cf0b3638888d0edec90c5824577e8bdf384f2fc,4,2682.0,9.14,3
195,022dbfe1b9f48245816f7c60cf0ddc159ccdc3b326a3a3847ad229bb75eefd50,24,65306.0,158.1099999999999,9
196,023034ba2b46be536cf66a53a7389a031d207f820cca5684e275c63d704c28fb,15,55574.0,88.51999999999992,7
197,02347e3ae652bd3c4e0c308d039ff7c2171a91d9f423d490e614fa2cb4a85bcb,3,2869.0,14.289999999999997,2
198,0234e34adb27419e3d0e2960c80423eeab6e6dc32d2b2c09cb61f164dd122c1a,54,83796.0,263.2599999999999,10
199,023bb9717cad7264a242e482efbb2b848dd715851d2cfcf10891b12622f5f183,40,98940.0,252.23999999999975,15
200,023d6ed8dd7732f60063bffd7201afc1bc8a6274e11948dbff886d74961f93c0,34,118930.0,243.87999999999988,14
201,023fc9d33cd0b3f22b739168362098bca527ee4efd5fb8e25ba68fbcfe1bf09f,9,26458.0,52.43999999999997,4
202,02444fab9738225e3a63b7b1fbf2cc6b870495f5e578fab15b2e93e78a9e03c4,2,5563.0,11.689999999999989,2
203,0247190b8b33454e67dc853642c6ffc262c3374fc6a280cee7172e57f04f9b8b,11,24968.0,60.40999999999996,3
204,024aa9dc9aea79b54f9a68acd64a21b56e4b4f27b36ffdc1a6d2564c7015d394,4,32243.0,54.700000000000145,3
205,024bae9cc699944be50b0ae659818e0862226d8136b79d9e0f24de67d5cd5c55,72,158765.0,460.95999999999975,16
206,024dc43acfa4294ec6a36ab01ce303221fae922191ce6c31951ca29477af6cc4,17,27391.0,63.65999999999995,6
207,025305a5cb4f82aa778b260ecce4529baa6dc4fd50f86f80c5ae291f26cdb18f,15,43563.0,68.03999999999998,8
208,0255417b098033ac38edef0dd04907b8b1c97ab9553b48b5bca46fc103119f7f,22,49697.0,138.4699999999999,8
209,02561490e9af307159822035f8b9a4f32c82568ac651546408c0654e4d7933e8,110,113451.0,419.69999999999976,13
210,025683cebac18287c0752cda79a0fbac1226fecb65418feacd62c24205acbd22,3,3608.0,1.5400000000000003,1
211,0257ed44daf928253279e45528bcd685fa6388a5cdf5cb1853619064769ae28a,16,76971.0,172.59999999999988,6
212,0259a65fdc819cf29762f0d687facb7378ac79d45e8e906277a610ecb7652271,15,53245.0,58.18000000000001,5
213,025bb082830e46433513118731348adda7e5c328b4934fbb7096ddc2161397d5,31,44115.0,96.38999999999994,6
214,025fe3c7b5af91f3e435d00f3444e49679d74b898583022be9ac513989047950,12,22206.0,84.64999999999999,4
215,0262006907755f8fd798899e847f49a52b93ee1936005e8f429aedf78b8f840b,2,6746.0,1.760000000000001,2
216,026886ca3873397e6e5f833bb698cfd082b52a6d11977327d2047de51f4a585e,20,89678.0,81.3699999999999,5
217,02688a11de5f4a41d6a8cb8d0d4bf70bdd8970a38fa06cb76084ac35c36f3a16,1,635.0,0.04,1
218,02713add6093aeca7796ac394dcdbe89869c78d25beaa8302605d74fc759691b,21,45440.0,142.86999999999995,8
219,0274e26514f41e8f513b2ab13f5bce4e76e52dcc57589b64356258057a787f0d,7,60517.0,74.76000000000002,4
220,02761ea9abb3e56dac420c5afadc247bf14200a437c22ba76ef60bfde7f782c3,57,94201.0,266.6999999999997,10
221,027a204b415409d5f041a36dbc81daff778e6c4c06e9dd56d70a2c6a9347af85,1,830.0,3.1800000000000006,1
222,027cbcf7bc30db15d5b31107b279bf9c2c38eeb0fcc4c460227d127861ca61d7,15,38767.0,96.55999999999992,6
223,027d2f9dc58c8332b459ad67313deac93a53e518295356109897ef0ef8ebd08d,27,45929.0,133.21999999999994,4
224,0282faf0aa6c9055d3366567712dfb8d1ef5492e01c9c2228e5261061901c5a4,5,8296.0,4.889999999999999,2
225,0287085043c581568e25a6078dc54cea814691fe6df00f2e8f66249107cebad7,6,20010.0,51.53000000000002,5
226,028d1d98ddabc266281208ed50f663247a2f98f9c1e463acf7987834b785b6b5,5,17115.0,63.01999999999997,3
227,029542daeea3d44698724400738de76fcba292d946a007e9b641eac022579609,158,265602.0,663.3999999999997,17
228,02967cd60e6534005146f3ba55e6495eba8607b062c156546775b800367a0038,7,26746.0,11.790000000000001,5
229,029779446bb9735a775b39e0bc9bea4e427b003dabc4196169d0a7d0cd1b42e2,4,3980.0,10.609999999999992,2
